"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"23/06/2025";"0600";"12,3";"";"";"90,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"23/06/2025";"0700";"13,0";"";"";"86,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"23/06/2025";"0800";"15,4";"";"";"74,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"23/06/2025";"0900";"16,1";"";"";"66,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"23/06/2025";"1000";"16,6";"";"";"65,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"23/06/2025";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23/06/2025";"1200";"18,3";"";"";"55,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"23/06/2025";"1300";"20,7";"";"";"50,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"23/06/2025";"1400";"22,1";"";"";"45,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"23/06/2025";"1500";"23,6";"";"";"40,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"23/06/2025";"1600";"21,9";"";"";"76,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"23/06/2025";"1700";"18,4";"";"";"78,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"23/06/2025";"1800";"18,6";"";"";"73,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"23/06/2025";"1900";"16,8";"";"";"85,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"3,0"
"23/06/2025";"2000";"15,9";"";"";"86,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"1,5"
"23/06/2025";"2100";"15,7";"";"";"88,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"23/06/2025";"2200";"15,4";"";"";"89,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"23/06/2025";"2300";"15,4";"";"";"89,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"24/06/2025";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/06/2025";"0100";"15,4";"";"";"89,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"24/06/2025";"0200";"18,0";"";"";"74,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"24/06/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/06/2025";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/06/2025";"0500";"17,7";"";"";"78,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"24/06/2025";"0600";"17,5";"";"";"78,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"24/06/2025";"0700";"17,7";"";"";"78,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"24/06/2025";"0800";"17,5";"";"";"82,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"24/06/2025";"0900";"15,6";"";"";"87,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"24/06/2025";"1000";"13,9";"";"";"89,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"24/06/2025";"1100";"13,6";"";"";"89,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"24/06/2025";"1200";"13,5";"";"";"84,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"24/06/2025";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/06/2025";"1400";"11,8";"";"";"88,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"24/06/2025";"1500";"11,1";"";"";"88,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"24/06/2025";"1600";"14,3";"";"";"55,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"24/06/2025";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/06/2025";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/06/2025";"1900";"15,9";"";"";"38,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"24/06/2025";"2000";"14,6";"";"";"48,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"24/06/2025";"2100";"12,2";"";"";"62,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"24/06/2025";"2200";"10,1";"";"";"72,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"24/06/2025";"2300";"8,6";"";"";"77,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"25/06/2025";"0000";"7,0";"";"";"81,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"25/06/2025";"0100";"5,9";"";"";"84,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"25/06/2025";"0200";"4,9";"";"";"85,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"25/06/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/06/2025";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/06/2025";"0500";"3,9";"";"";"81,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"25/06/2025";"0600";"3,0";"";"";"84,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"25/06/2025";"0700";"2,7";"";"";"78,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"25/06/2025";"0800";"2,1";"";"";"76,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"25/06/2025";"0900";"2,7";"";"";"71,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"25/06/2025";"1000";"3,3";"";"";"69,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"25/06/2025";"1100";"4,0";"";"";"69,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"25/06/2025";"1200";"5,8";"";"";"62,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"25/06/2025";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/06/2025";"1400";"13,6";"";"";"47,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"25/06/2025";"1500";"17,6";"";"";"23,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"25/06/2025";"1600";"20,3";"";"";"17,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"25/06/2025";"1700";"20,6";"";"";"22,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"25/06/2025";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/06/2025";"1900";"21,0";"";"";"28,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"25/06/2025";"2000";"20,0";"";"";"33,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"25/06/2025";"2100";"17,7";"";"";"44,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"25/06/2025";"2200";"15,0";"";"";"54,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"25/06/2025";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/06/2025";"0000";"9,6";"";"";"81,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"26/06/2025";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/06/2025";"0200";"9,0";"";"";"79,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"26/06/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/06/2025";"0400";"8,4";"";"";"81,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"26/06/2025";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/06/2025";"0600";"7,9";"";"";"82,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"26/06/2025";"0700";"7,7";"";"";"84,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"26/06/2025";"0800";"8,1";"";"";"84,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"26/06/2025";"0900";"9,4";"";"";"81,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"26/06/2025";"1000";"10,9";"";"";"80,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"26/06/2025";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/06/2025";"1200";"15,8";"";"";"72,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"26/06/2025";"1300";"16,7";"";"";"71,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"26/06/2025";"1400";"17,6";"";"";"68,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"26/06/2025";"1500";"18,6";"";"";"65,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"26/06/2025";"1600";"19,3";"";"";"63,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"26/06/2025";"1700";"19,6";"";"";"61,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"26/06/2025";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/06/2025";"1900";"20,9";"";"";"59,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"26/06/2025";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/06/2025";"2100";"18,9";"";"";"69,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"26/06/2025";"2200";"17,6";"";"";"73,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"26/06/2025";"2300";"16,9";"";"";"75,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"0000";"16,8";"";"";"76,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"0100";"16,1";"";"";"78,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"0200";"15,6";"";"";"80,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"0300";"15,1";"";"";"83,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"0400";"15,2";"";"";"81,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/06/2025";"0600";"14,1";"";"";"85,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"0700";"14,6";"";"";"83,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"0800";"15,2";"";"";"82,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"0900";"14,9";"";"";"84,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"1000";"14,8";"";"";"85,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"1100";"15,2";"";"";"86,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"1200";"16,9";"";"";"80,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"1300";"18,7";"";"";"67,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"1400";"20,6";"";"";"60,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"1500";"22,1";"";"";"55,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"1600";"22,7";"";"";"52,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"1700";"23,1";"";"";"55,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"1800";"23,4";"";"";"52,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"1900";"23,6";"";"";"52,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"2000";"23,4";"";"";"57,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"2100";"21,1";"";"";"70,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"2200";"18,6";"";"";"77,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"27/06/2025";"2300";"17,8";"";"";"81,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"0000";"17,2";"";"";"82,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"0100";"16,6";"";"";"85,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"0200";"16,1";"";"";"87,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"0300";"16,0";"";"";"87,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"0400";"15,5";"";"";"88,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"0500";"15,3";"";"";"88,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"0600";"14,9";"";"";"89,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"0700";"14,1";"";"";"89,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"0800";"13,4";"";"";"90,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"0900";"13,1";"";"";"91,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"1000";"12,9";"";"";"91,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/06/2025";"1200";"16,5";"";"";"77,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/06/2025";"1400";"22,4";"";"";"51,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"1500";"23,2";"";"";"47,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"1600";"24,2";"";"";"47,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"1700";"24,6";"";"";"46,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"1800";"25,0";"";"";"44,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"1900";"25,2";"";"";"43,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"2000";"24,9";"";"";"44,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"2100";"23,1";"";"";"53,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"2200";"19,1";"";"";"72,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"28/06/2025";"2300";"16,6";"";"";"81,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/06/2025";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/06/2025";"0100";"15,7";"";"";"81,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/06/2025";"0200";"14,1";"";"";"84,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/06/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/06/2025";"0400";"13,6";"";"";"87,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/06/2025";"0500";"14,1";"";"";"85,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/06/2025";"0600";"14,9";"";"";"80,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/06/2025";"0700";"16,0";"";"";"73,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/06/2025";"0800";"16,2";"";"";"72,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/06/2025";"0900";"16,0";"";"";"72,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/06/2025";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/06/2025";"1100";"16,4";"";"";"69,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/06/2025";"1200";"18,1";"";"";"63,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/06/2025";"1300";"19,9";"";"";"57,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/06/2025";"1400";"22,6";"";"";"46,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/06/2025";"1500";"25,2";"";"";"37,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/06/2025";"1600";"25,4";"";"";"38,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/06/2025";"1700";"26,6";"";"";"34,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/06/2025";"1800";"26,7";"";"";"34,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/06/2025";"1900";"26,0";"";"";"36,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/06/2025";"2000";"25,1";"";"";"43,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/06/2025";"2100";"22,2";"";"";"58,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/06/2025";"2200";"19,5";"";"";"68,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/06/2025";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/06/2025";"0000";"17,0";"";"";"76,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/06/2025";"0100";"15,8";"";"";"79,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/06/2025";"0200";"15,3";"";"";"81,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/06/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/06/2025";"0400";"13,8";"";"";"85,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/06/2025";"0500";"13,2";"";"";"86,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/06/2025";"0600";"12,8";"";"";"86,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/06/2025";"0700";"12,3";"";"";"87,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/06/2025";"0800";"12,1";"";"";"88,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/06/2025";"0900";"11,9";"";"";"88,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/06/2025";"1000";"11,7";"";"";"88,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/06/2025";"1100";"12,4";"";"";"87,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/06/2025";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/06/2025";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/06/2025";"1400";"23,1";"";"";"52,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/06/2025";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/06/2025";"1600";"24,2";"";"";"51,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/06/2025";"1700";"24,8";"";"";"45,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/06/2025";"1800";"25,6";"";"";"35,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/06/2025";"1900";"25,8";"";"";"37,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/06/2025";"2000";"23,6";"";"";"58,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/06/2025";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/06/2025";"2200";"19,6";"";"";"74,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/06/2025";"2300";"18,2";"";"";"78,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"0000";"16,8";"";"";"83,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"0100";"15,7";"";"";"86,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"0200";"15,5";"";"";"86,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2025";"0400";"14,4";"";"";"87,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"0500";"13,9";"";"";"87,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"0600";"13,5";"";"";"88,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"0700";"13,3";"";"";"88,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"0800";"12,8";"";"";"88,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"0900";"12,6";"";"";"89,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"1000";"12,3";"";"";"90,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"1100";"12,5";"";"";"89,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"1200";"14,2";"";"";"84,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"1300";"17,4";"";"";"72,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"1400";"19,4";"";"";"60,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"1500";"20,9";"";"";"53,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"1600";"21,9";"";"";"51,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/07/2025";"1800";"20,7";"";"";"59,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"1900";"19,4";"";"";"64,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"2000";"17,2";"";"";"71,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"2100";"15,5";"";"";"74,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"2200";"14,8";"";"";"73,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/07/2025";"2300";"14,6";"";"";"73,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/07/2025";"0000";"14,3";"";"";"73,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/07/2025";"0100";"13,9";"";"";"75,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/07/2025";"0200";"13,4";"";"";"77,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/07/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2025";"0400";"12,6";"";"";"80,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/07/2025";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2025";"0600";"12,4";"";"";"81,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/07/2025";"0700";"12,3";"";"";"82,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/07/2025";"0800";"11,6";"";"";"85,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/07/2025";"0900";"10,9";"";"";"87,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/07/2025";"1000";"10,4";"";"";"88,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/07/2025";"1100";"11,3";"";"";"87,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/07/2025";"1200";"13,4";"";"";"81,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/07/2025";"1300";"15,7";"";"";"65,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/07/2025";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/07/2025";"1500";"18,5";"";"";"58,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/07/2025";"1600";"18,7";"";"";"62,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/07/2025";"1700";"19,4";"";"";"59,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/07/2025";"1800";"17,9";"";"";"65,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/07/2025";"1900";"16,8";"";"";"67,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/07/2025";"2000";"15,8";"";"";"71,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/07/2025";"2100";"13,9";"";"";"75,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/07/2025";"2200";"13,2";"";"";"75,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/07/2025";"2300";"12,7";"";"";"76,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/07/2025";"0000";"12,5";"";"";"75,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/07/2025";"0100";"12,1";"";"";"77,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/07/2025";"0200";"11,6";"";"";"78,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/07/2025";"0300";"11,2";"";"";"80,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/07/2025";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/07/2025";"0500";"10,7";"";"";"82,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/07/2025";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
